"Index"  "Khalka" "Chakhar"  "Word form" "Bible"   "Proper Nouns"	"Foreign"    "VH"
4434	_	_	@90				@GX
4505	-	-	@90				@GX
4435	﹣	﹣	@90				@GX
4436	᠆	᠆	@90				@GX
4444	‑	‑	@90				@GX
18773	–	–	@90				@GX
14500	︱	︱	@90				@GX
4456	〜	〜	@90				@GX
4459	,	᠂	@90				@GX
4457	︐	︐	@90				@GX
4458	᠂	᠂	@90				@GX
4455	᠈	᠈	@90				@GX
4451	、	、	@90				@GX
4453	;	;	@90				@GX
4454	︔	︔	@90				@GX
4461	:	᠄	@90				@GX
4452	：	：	@90				@GX
4450	︓	︓	@90				@GX
4462	᠄	᠄	@90				@GX
4463	᠅	᠅	@90				@GX
4460	!	!	@90				@GX
4507	︕	︕	@90				@GX
4508	‼	‼	@90				@GX
4515	⁉	⁉	@90				@GX
4506	?	?	@90				@GX
4503	︖	︖	@90				@GX
4477	⁈	⁈	@90				@GX
4500	⁇	⁇	@90				@GX
4497	.	᠃	@90				@GX
4501	．	．	@90				@GX
4499	…	᠁	@90				@GX
4498	︙	︙	@90				@GX
4502	᠁	᠁	@90				@GX
4496	᠃	᠃	@90				@GX
4495	᠉	᠉	@90				@GX
4493	。	。	@90				@GX
4504	·	·	@90				@GX
4494	‘	‘	@90				@GX
4475	’	’	@90				@GX
4476	""""	""""	@90				@GX
4480	“	“	@90				@GX
4481	”	”	@90				@GX
4482	〝	〝	@90				@GX
4479	〞	〞	@90				@GX
4478	«	«	@90				@GX
4487	»	»	@90				@GX
4490	(	(	@90				@GX
4488	︵	︵	@90				@GX
4489	)	)	@90				@GX
4491	︶	︶	@90				@GX
4483	[	[	@90				@GX
4484	﹇	﹇	@90				@GX
4485	]	]	@90				@GX
4486	﹈	﹈	@90				@GX
4492	{	{	@90				@GX
4472	﹛	﹛	@90				@GX
4473	}	}	@90				@GX
4474	﹜	﹜	@90				@GX
18977	⸂	⸂	@90				@GX
18978	⸃	⸃	@90				@GX
18979	⸄	⸄	@90				@GX
18980	⸅	⸅	@90				@GX
4470	〈	〈	@90				@GX
4471	︿	︿	@90				@GX
4511	〉	〉	@90				@GX
4512	﹀	﹀	@90				@GX
4513	《	《	@90				@GX
14515	︽	︽	@90				@GX
4509	》	》	@90				@GX
4510	︾	︾	@90				@GX
4514	「	「	@90				@GX
4468	」	」	@90				@GX
4469	『	『	@90				@GX
4518	﹃	﹃	@90				@GX
4519	』	』	@90				@GX
4520	﹄	﹄	@90				@GX
4449	【	【	@90				@GX
4464	】	】	@90				@GX
4465	〔	〔	@90				@GX
4466	〕	〕	@90				@GX
4467	〖	〖	@90				@GX
4516	〗	〗	@90				@GX
4517	〘	〘	@90				@GX
4446	〙	〙	@90				@GX
4447	〚	〚	@90				@GX
4445	〛	〛	@90				@GX
4448	@	@	@90				@GX
16368	*	*	@90				@GX
16369	/	/	@90				@GX
16409	\	\	@90				@GX
18296	&	&	@90				@GX
16411	#	#	@90				@GX
16414	%	%	@90				@GX
16412	•	•	@90				@GX
18981	⸀	⸀	@90				@GX
18982	⸁	⸁	@90				@GX
18865	𑙠	𑙠	@90				@GX
18866	𑙡	𑙡	@90				@GX
18867	𑙢	𑙢	@90				@GX
18868	𑙣	𑙣	@90				@GX
18869	𑙤	𑙤	@90				@GX
18870	𑙥	𑙥	@90				@GX
18871	𑙦	𑙦	@90				@GX
18872	𑙧	𑙧	@90				@GX
18873	𑙨	𑙨	@90				@GX
18874	𑙩	𑙩	@90				@GX
18875	𑙪	𑙪	@90				@GX
18876	𑙫	𑙫	@90				@GX
18877	𑙬	𑙬	@90				@GX
16413	་	་	@90				@GX
16415	།	།	@90				@GX
4431	`	`	@90				@GX
18774	^	^	@90				@GX
16416	℃	℃	@90				@GX
16417	+	+	@90				@GX
17638	<	<	@90				@GX
16399	=	=	@90				@GX
11426	>	>	@90				@GX
11427	|	|	@90				@GX
11428	｜	｜	@90				@GX
11425	~	~	@90				@GX
11418	$	$	@90				@GX
11419	①	①	@90				@GX
18989	1‑дүгээр	1‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
18990	1‑дэх	1‑᠎ᠳᠡᠬᠢ	@6B				@G4
11417	⑩	⑩	@90				@GX
11416	⑪	⑪	@90				@GX
18991	11‑дүгээр	11‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
18992	11‑дэх	11‑᠎ᠳᠡᠬᠢ	@6B				@G4
17421	⑫	⑫	@90				@GX
18993	12‑дахь	12‑᠎ᠳᠠᠬᠢ	@6B				@G2
18994	12‑дугаар	12‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
3910	⑬	⑬	@90				@GX
18995	13‑дахь	13‑᠎ᠳᠠᠬᠢ	@6B				@G2
18996	13‑дугаар	13‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
3907	⑭	⑭	@90				@GX
18997	14‑дүгээр	14‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
18998	14‑дэх	14‑᠎ᠳᠡᠬᠢ	@6B				@G4
3913	⑮	⑮	@90				@GX
18999	15‑дахь	15‑᠎ᠳᠠᠬᠢ	@6B				@G2
19000	15‑дугаар	15‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
17509	⑯	⑯	@90				@GX
19001	16‑дахь	16‑᠎ᠳᠠᠬᠢ	@6B				@G2
19002	16‑дугаар	16‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
17524	⑰	⑰	@90				@GX
19003	17‑дахь	17‑᠎ᠳᠠᠬᠢ	@6B				@G2
19004	17‑дугаар	17‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
17432	⑱	⑱	@90				@GX
19005	18‑дахь	18‑᠎ᠳᠠᠬᠢ	@6B				@G2
19006	18‑дугаар	18‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
17469	⑲	⑲	@90				@GX
19007	19‑дүгээр	19‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
19008	19‑дэх	19‑᠎ᠳᠡᠬᠢ	@6B				@G4
10855	②	②	@90				@GX
19011	2‑дахь	2‑᠎ᠳᠠᠬᠢ	@6B				@G2
19012	2‑дугаар	2‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
10051	⑳	⑳	@90				@GX
1977	③	③	@90				@GX
19015	3‑дахь	3‑᠎ᠳᠠᠬᠢ	@6B				@G2
19016	3‑дугаар	3‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
9965	④	④	@90				@GX
19019	4‑дүгээр	4‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
19020	4‑дэх	4‑᠎ᠳᠡᠬᠢ	@6B				@G4
9966	⑤	⑤	@90				@GX
19023	5‑дахь	5‑᠎ᠳᠠᠬᠢ	@6B				@G2
19024	5‑дугаар	5‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
14504	⑥	⑥	@90				@GX
19027	6‑дахь	6‑᠎ᠳᠠᠬᠢ	@6B				@G2
19028	6‑дугаар	6‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
10514	⑦	⑦	@90				@GX
19031	7‑дахь	7‑᠎ᠳᠠᠬᠢ	@6B				@G2
19032	7‑дугаар	7‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
4614	⑧	⑧	@90				@GX
19035	8‑дахь	8‑᠎ᠳᠠᠬᠢ	@6B				@G2
19036	8‑дугаар	8‑᠎ᠳᠤᠭᠠᠷ	@6A				@G2
4615	⑨	⑨	@90				@GX
19039	9‑дүгээр	9‑᠎ᠳᠦᠭᠡᠷ	@6A				@G4
19040	9‑дэх	9‑᠎ᠳᠡᠬᠢ	@6B				@G4
13514	аа	ᠠ᠋	@31				@G1
17563	ааааа	ᠠ᠋	@10				@G1
13120	Ааба Аав аа	MCH	@20	@NT	@PN	@FOR	@G1
13116	аав	ᠠᠪᠤ	@20				@G1
13119	ааг	ᠠᠭᠠᠭ	@20				@G1
2651	аагим	ᠠᠭᠠᠭᠢᠮ᠎ᠠ	@23				@G1
2766	ааглуу	ᠠᠭᠠᠭᠯᠠᠭᠤ	@23				@G1
18858	аагши	ᠠᠭᠠᠭᠰᠢ	@10				@G1
17560	аагь	ᠠᠭᠠᠭᠢ	@10				@G1
13117	аадар	ᠠᠭᠠᠳᠠᠷ	@20				@G1
2642	аажим	ᠠᠭᠠᠵᠢᠮ	@21				@G1
18859	аажимд	ᠠᠭᠠᠵᠢᠮᠳᠠ	@10				@G1
17561	аажимс	ᠠᠭᠠᠵᠢᠮᠠᠰ	@10				@G1
2779	аажуу	ᠠᠭᠠᠵᠢᠭᠤ	@23				@G1
18860	аажууд	ᠠᠭᠠᠵᠢᠭᠤᠳᠠ	@10				@G1
18823	аажуус	ᠠᠭᠠᠵᠢᠭᠤᠰ	@10				@G1
18853	аажуут	ᠠᠭᠠᠵᠢᠭᠤᠲᠤ	@10				@G1
13554	аазга	ᠠᠭᠠᠵᠠᠭ᠎ᠠ	@31				@G1
13118	аазгай	ᠠᠭᠠᠵᠠᠭᠠᠢ	@20				@G1
18824	аазгана	ᠠᠭᠠᠵᠠᠭᠠᠨᠠ	@10				@G1
4404	аалз	ᠠᠭᠠᠯᠵᠢ	@20				@G1
2780	аалзархуу	ᠠᠭᠠᠯᠵᠢᠷᠬᠠᠤ	@23				@G1
13150	ааль	ᠠᠭᠠᠯᠢ	@20				@G1
18854	аальгүйд	ᠠᠭᠠᠯᠢᠭᠦᠢᠳᠡ	@10				@G4
18825	аальгүйр	ᠠᠭᠠᠯᠢᠭᠦᠢᠷᠡ	@10				@G4
18851	аальгүйт	ᠠᠭᠠᠯᠢᠭᠦᠢᠲᠦ	@10				@G4
3542	аанай	ᠠᠨᠠᠢ	@30				@G1
4408	аар саар	ᠠᠷᠰᠠᠷ	@20				@G1
4406	Аарон	MCH	@20	@NTOT	@PN	@FOR	@G2
13110	ааруул	ᠠᠭᠠᠷᠤᠤᠯ	@20				@G1
18826	аарх	ᠠᠭᠠᠷᠬ᠎ᠠ	@10				@G1
2781	аархаг	ᠠᠭᠠᠷᠬᠠᠭ	@23				@G1
2767	аархуу	ᠠᠭᠠᠷᠬᠠᠤ	@23				@G1
13109	аарц	ᠠᠭᠠᠷᠴᠠ	@20				@G1
13111	аарцаг	ᠠᠭᠠᠷᠴᠠᠭ	@20				@G1
18852	аарцагд	ᠠᠭᠠᠷᠴᠠᠭᠳᠠ	@10				@G1
3543	аахар шаахар	ᠠᠬᠠᠷ ᠱᠠᠬᠠᠷ	@30				@G1
18827	аахил	ᠠᠭᠠᠬᠢᠯᠠ	@10				@G1
13112	ааш	ᠠᠭᠠᠰᠢ	@20				@G1
13122	Абагта	MCH	@20	@OT	@PN	@FOR	@G1
13124	Абаддон	MCH	@20	@NT	@PN	@FOR	@G2
13126	Абаддон	MCH	@29	@NT	@PN	@FOR	@G2
13125	Абаддон Сүйрлийн газар	MCH	@29	@NT	@PN	@FOR	@G1
13123	Абана	MCH	@20	@OT	@PN	@FOR	@G1
13129	Абарим	MCH	@29	@OT	@PN	@FOR	@G1
13130	Абарим	MCH	@20	@OT	@PN	@FOR	@G1
13127	Абда	MCH	@20	@OT	@PN	@FOR	@G1
13128	Абдеел	MCH	@20	@OT	@PN	@FOR	@G4
12824	Абди	MCH	@20	@OT	@PN	@FOR	@G1
12823	Абдиел	MCH	@20	@OT	@PN	@FOR	@G1
13707	Абдон Еброн	MCH	@20	@OT	@PN	@FOR	@G2
12837	Абед‑него	ᠠᠪᠧᠳ᠋ ᠨᠧᠭᠤ	@20	@OT	@PN	@FOR	@G2
13708	Абел	ᠠᠪᠡᠯ	@20	@NTOT	@PN	@FOR	@G4
13919	Абел‑бет‑маака	ᠠᠪᠧᠯ ᠪᠧᠲ ᠮᠡᠻᠠ	@20	@OT	@PN	@FOR	@G1
13921	Абел‑керамим	MCH	@20	@OT	@PN	@FOR	@G1
13924	Абел‑маим	MCH	@20	@OT	@PN	@FOR	@G1
13918	Абел‑мехола	ᠠᠪᠧᠯ ᠮᠧᠬᠤᠯᠠ	@20	@OT	@PN	@FOR	@G1
13920	Абел‑мизраим	ᠠᠪᠧᠯ ᠮᠢᠽᠷᠡᠢᠮ	@20	@OT	@PN	@FOR	@G1
13925	Абел‑шиттим	MCH	@20	@OT	@PN	@FOR	@G1
13923	Абелен	MCH	@20	@NT	@PN	@FOR	@G4
12825	Аби‑Албон	ᠠᠪᠢ ᠠᠯᠪᠥᠨ	@20	@OT	@PN	@FOR	@G2
12829	Абиа	MCH	@20	@NTOT	@PN	@FOR	@G1
12826	Абиасаф	MCH	@20	@OT	@PN	@FOR	@G1
12827	Абиатар	MCH	@20	@NTOT	@PN	@FOR	@G1
12828	Абиб	MCH	@20	@OT	@PN	@FOR	@G1
13917	Абигаил	MCH	@20	@OT	@PN	@FOR	@G1
13910	Абида	MCH	@20	@OT	@PN	@FOR	@G1
13916	Абидан	MCH	@20	@OT	@PN	@FOR	@G1
13911	Абиезер	MCH	@20	@OT	@PN	@FOR	@G4
13912	Абиезер	MCH	@29	@OT	@PN	@FOR	@G4
13913	Абиезер	MCH	@20	@OT	@PN	@FOR	@G4
13915	Абиел	MCH	@20	@OT	@PN	@FOR	@G4
13914	Абимаел	MCH	@20	@OT	@PN	@FOR	@G4
6162	Абимелех	MCH	@20	@OT	@PN	@FOR	@G4
6164	Абинадаб	MCH	@20	@OT	@PN	@FOR	@G1
6165	Абиноам	MCH	@20	@OT	@PN	@FOR	@G1
14401	Абирам	MCH	@20	@OT	@PN	@FOR	@G1
12833	Абитал	MCH	@20	@OT	@PN	@FOR	@G1
6168	Абитуб	MCH	@20	@OT	@PN	@FOR	@G1
6170	Абихаил	MCH	@20	@OT	@PN	@FOR	@G1
6169	Абиху	MCH	@20	@OT	@PN	@FOR	@G1
12835	Абихуд	MCH	@20	@NTOT	@PN	@FOR	@G1
12832	Абишаг	MCH	@20	@OT	@PN	@FOR	@G1
12836	Абишаи	MCH	@20	@OT	@PN	@FOR	@G1
12830	Абишалом	MCH	@20	@OT	@PN	@FOR	@G2
12831	Абишуа	MCH	@20	@OT	@PN	@FOR	@G1
12834	Абишур	MCH	@20	@OT	@PN	@FOR	@G1
13140	Абнер	MCH	@20	@OT	@PN	@FOR	@G4
13145	Абрам	ᠠᠪᠷᠠᠮ	@20	@OT	@PN	@FOR	@G1
13146	Абрахам	ᠠᠪᠷᠠᠬᠠᠮ	@20	@NTOT	@PN	@FOR	@G1
13143	Абрахам Исаак Иаков	MCH	@20	@OT	@PN	@FOR	@G2
13144	Абрахам Исаак Израилийн Бурхан	MCH	@20	@OT	@PN	@FOR	@G1
13142	Абрахамыг зольсон Эзэн	MCH	@20	@OT	@PN	@FOR	@G4
13149	Абрахамын Бурхан	MCH	@20	@OT	@PN	@FOR	@G1
13141	Абрахамын Исаакийн Иакобын Бурхан	MCH	@20	@OT	@PN	@FOR	@G1
13147	Аброна	MCH	@20	@OT	@PN	@FOR	@G1
13148	Абсаломын хөшөө	MCH	@20	@OT	@PN	@FOR	@G3
12846	Абсолам	MCH	@20	@OT	@PN	@FOR	@G1
12860	Абсолам	MCH	@29	@OT	@PN	@FOR	@G1
14633	ав	ᠠᠪᠠ	@20				@G1
18828	ав	ᠠᠪ	@10				@G1
16469	аваал	ᠠᠪᠤᠭᠠᠯ	@20				@G1
12853	авааль	ᠠᠪᠠᠯᠢ	@20				@G1
18829	аваачи	ᠠᠪᠠᠴᠢ	@10				@G1
12854	авай	ᠠᠪᠠᠢ	@20				@G1
12855	авалт	ᠠᠪᠤᠯᠲᠠ	@20				@G1
12847	авалцаа	ᠠᠪᠤᠯᠴᠠᠭ᠎ᠠ	@20				@G1
12849	авангард	ᠠᠸᠠᠩᠭᠠᠷᠳ᠋	@20			@FOR	@G1
18855	авар	ᠠᠪᠤᠷᠠ	@10				@G1
2769	аварга	ᠠᠪᠤᠷᠭᠤ	@23				@G1
12848	авари	ᠠᠪᠠᠷᠢ	@20				@G1
12857	Авва	MCH	@20	@OT	@PN	@FOR	@G1
12859	авга	ᠠᠪᠠᠭ᠎ᠠ	@20				@G1
12856	авгай	ᠠᠪᠤᠭᠠᠢ	@20				@G1
12858	авгай	ᠠᠪᠠᠭᠠᠢ	@20				@G1
12852	авгалдай	ᠠᠪᠠᠭᠠᠯᠳᠠᠢ	@20				@G1
12851	авганар	ᠠᠪᠠᠭᠠᠨᠠᠷ	@20				@G1
12850	Августын ангийн зуут	MCH	@20	@NT	@PN	@FOR	@G1
13999	авдар	ᠠᠪᠳᠠᠷ᠎ᠠ	@20				@G1
12861	Авены хөндий	MCH	@20	@OT	@PN	@FOR	@G3
12862	авиа	ᠠᠪᠢᠶ᠎ᠠ	@20				@G1
12863	авиа зүй	ᠠᠪᠢᠶ᠎ᠠ ᠵᠦᠢ	@20				@G4
12864	авиалбар	ᠠᠪᠢᠶᠠᠯᠠᠪᠤᠷᠢ	@20				@G1
12842	авир	ᠠᠪᠤᠷᠢ	@20				@G1
13169	авир	ᠠᠪᠢᠷ	@20				@G1
18830	авир	ᠠᠪᠠᠷᠢ	@10				@G1
12843	авиралт	ᠠᠪᠠᠷᠢᠯᠲᠠ	@20				@G1
12840	Авит	MCH	@20	@OT	@PN	@FOR	@G1
12841	авлага	ᠠᠪᠤᠯᠭ᠎ᠠ	@20				@G1
12839	авлалт	ᠠᠪᠠᠯᠠᠯᠲᠠ	@20				@G1
18717	авлига	ᠠᠪᠯᠢᠭ᠎ᠠ	@20				@G1
12845	авмал	ᠠᠪᠤᠮᠠᠯ	@20				@G1
15641	Аврагч	MCH	@20	@OT	@PN	@FOR	@G1
13000	Аврагч болох Есүс Христ	MCH	@20	@OT	@PN	@FOR	@G4
12997	Аврагч Дайчин	MCH	@20	@OT	@PN	@FOR	@G1
13053	Аврагч Эзэн	MCH	@20	@OT	@PN	@FOR	@G4
13064	аврал	ᠠᠪᠤᠷᠠᠯ	@20				@G1
13055	Аврал	MCH	@20	@OT	@PN	@FOR	@G1
13063	Аврал	MCH	@20	@OT	@PN	@FOR	@G1
13838	авралт	ᠠᠪᠤᠷᠠᠯᠲᠤ	@20				@G1
13096	Авралын Бурхан	MCH	@20	@OT	@PN	@FOR	@G1
13019	Авралын Хад	MCH	@20	@OT	@PN	@FOR	@G1
13052	авс	ᠠᠪᠰᠠ	@20				@G1
13057	авсаар	ᠠᠪᠰᠠᠷ	@23				@G1
13060	Австрали	ᠠᠦᠰᠲᠷᠠᠯᠢ	@20		@PN	@FOR	@G1
18856	авт	ᠠᠪᠲᠠ	@10				@G1
13058	авто	ᠠᠦ᠋ᠲ᠋ᠣ᠋	@20			@FOR	@G2
13059	автобааз	ᠠᠦ᠋ᠲ᠋ᠣᠪᠠᠽ	@20			@FOR	@G1
13054	автобус	ᠠᠦ᠋ᠲ᠋ᠣᠪᠠᠽ	@20			@FOR	@G1
13056	автомат	ᠠᠦᠲ᠋ᠣᠮᠠᠲ	@20			@FOR	@G1
17570	автоматчил	ᠠᠦᠲ᠋ᠣᠮᠠᠲᠴᠢᠯᠠ	@10			@FOR	@G1
13085	автомобиль	ᠠᠦᠲ᠋ᠣᠮᠣᠪᠢᠯᠢ	@20			@FOR	@G2
13086	автономи	ᠠᠦᠲ᠋ᠣᠨᠣᠮᠢ	@20			@FOR	@G2
13092	авхаалж	ᠠᠪᠬᠠᠯᠵᠢ	@20				@G1
13093	авхай	ᠠᠪᠠᠬᠠᠢ	@20				@G1
17571	авц	ᠠᠪᠴᠠ	@10				@G1
13040	авцаа	ᠠᠪᠴᠠᠭ᠎ᠠ	@20				@G1
13094	авцалдаа	ᠠᠪᠴᠠᠯᠳᠤᠭ᠎ᠠ	@20				@G1
13091	авцалдангуй	ᠠᠪᠴᠠᠯᠳᠤᠩᠭᠤᠢ	@20				@G1
18831	авчир	ᠠᠪᠴᠢᠷᠠ	@10				@G1
13095	авьяас	ᠠᠪᠢᠶᠠᠰ	@20				@G1
18832	авьяасарх	ᠠᠪᠢᠶᠠᠰᠤᠷᠬ᠎ᠠ	@10				@G1
2770	авьяасархаг	ᠠᠪᠢᠶᠠᠰᠤᠷᠬᠠᠭ	@23				@G1
2497	авьяаслаг	ᠠᠪᠢᠶᠠᠰᠯᠢᠭ	@23				@G1
13089	агаар	ᠠᠭᠠᠷ	@20				@G1
18833	агааржи	ᠠᠭᠠᠷᠵᠢ	@10				@G1
13090	агааржуулалт	ᠠᠭᠠᠷᠵᠢᠭᠤᠯᠠᠯᠲᠠ	@20				@G1
13045	агаарын хүчний ноёрхогч	MCH	@20	@OT	@PN	@FOR	@G2
13047	Агаб	MCH	@20	@NT	@PN	@FOR	@G1
13028	Агаг	MCH	@20	@OT	@PN	@FOR	@G1
13078	агар	ᠠᠭᠠᠷᠤ	@20				@G1
12999	Аге	MCH	@20	@OT	@PN	@FOR	@G4
13033	агент	ᠠᠭᠧᠨᠲ	@20			@FOR	@G4
13034	агентлаг	ᠠᠭᠧᠨ᠋ᠲᠯᠢᠭ᠋	@20			@FOR	@G1
13038	аглаг	ᠠᠭᠯᠠᠭ	@20				@G1
18834	аглагши	ᠠᠭᠯᠠᠭᠰᠢ	@10				@G1
2574	аглуу	ᠠᠭᠯᠢᠭᠤ	@23				@G1
18835	агна	ᠠᠩᠨᠠ	@10				@G1
13039	агналт	ᠠᠩᠨᠠᠯᠲᠠ	@20				@G1
13042	агнуур	ᠠᠩᠨᠠᠭᠤᠷ	@20				@G1
13041	агрегат	ᠠᠭᠷᠧᠭᠠᠲ	@20			@FOR	@G1
13087	Агрийп	MCH	@20	@NT	@PN	@FOR	@G1
13088	Агрийп	MCH	@20	@NT	@PN	@FOR	@G1
13043	агробиологи	ᠠᠭᠷᠣᠪᠢᠣᠯᠣᠭᠢ	@20			@FOR	@G2
13046	агрономи	ᠠᠭᠷᠣᠨᠣᠮᠢ	@20			@FOR	@G2
13100	агротехник	ᠠᠭᠷᠣᠲ᠋ᠧᠭᠨᠢᠭ	@20			@FOR	@G4
18836	агс	ᠠᠭᠰᠠ	@10				@G1
2575	агсам	ᠠᠭᠰᠤᠮ	@23				@G1
18837	агсамна	ᠠᠭᠰᠤᠮᠨᠠ	@10				@G1
17549	агсар	ᠠᠭᠰᠤᠷ	@10				@G1
18838	агсар	ᠠᠭᠰᠠᠷᠠ	@10				@G1
13102	агт	ᠠᠭᠲᠠ	@20				@G1
13101	агуй	ᠠᠭᠤᠢ	@20				@G1
2577	агуу	ᠠᠭᠤᠤ	@23				@G1
13103	Агуу Вавилон	MCH	@20	@OT	@PN	@FOR	@G2
13097	Агуу их Хааны хот	MCH	@20	@OT	@PN	@FOR	@G2
13098	Агуу сүр жавхлант	MCH	@20	@OT	@PN	@FOR	@G1
13099	агуу хэмээгдэх Бурханы хүч	MCH	@20	@NT	@PN	@FOR	@G4
17543	агуул	ᠠᠭᠤᠯ	@10				@G1
13104	агуулга	ᠠᠭᠤᠯᠭ᠎ᠠ	@20				@G1
6379	агуурс	ᠠᠭᠤᠷᠠᠰᠤ	@20				@G1
13031	агшаамал	ᠠᠭᠰᠢᠭᠠᠮᠠᠯ	@20				@G1
17538	агши	ᠠᠭᠰᠢ	@10				@G1
13032	агшилт	ᠠᠭᠰᠢᠯᠲᠠ	@20				@G1
13001	агшин	ᠭᠱᠠᠨ	@20				@G1
13002	агь	ᠠᠭᠢ	@20				@G1
13008	агь	ᠠᠭᠡ	@20				@G1
13006	Агь	MCH	@20	@NT	@PN	@FOR	@G1
13004	ад	ᠠᠳᠠ	@20				@G1
13003	Ада	MCH	@20	@OT	@PN	@FOR	@G1
13005	адаг	ᠠᠳᠠᠭ	@20				@G1
13007	Адада	MCH	@20	@OT	@PN	@FOR	@G1
13061	Адаиа	MCH	@20	@OT	@PN	@FOR	@G1
2578	адайр	ᠠᠳᠠᠢᠷ	@23				@G1
13065	адал	ᠠᠳᠠᠯ	@20				@G1
13062	Адалиа	MCH	@20	@OT	@PN	@FOR	@G1
13075	Адам	ᠠᠳᠠᠮ	@20	@NTOT	@PN	@FOR	@G1
13067	Адама	MCH	@20	@OT	@PN	@FOR	@G1
13068	Адами‑некеб	ᠠᠳᠡᠮᠢ ᠨᠧᠻᠧᠪ	@20	@OT	@PN	@FOR	@G4
13070	адар	ᠠᠳᠠᠷ	@20				@G1
13069	Адар	MCH	@20	@OT	@PN	@FOR	@G1
13066	адармаа	ᠠᠳᠠᠷᠮ᠎ᠠ	@20				@G1
17539	адармаат	ᠠᠳᠠᠷᠠᠮᠠᠲᠤ	@10				@G1
13071	адасга	ᠠᠳᠠᠰᠬ᠎ᠠ	@20				@G1
13073	Адбеел	MCH	@20	@OT	@PN	@FOR	@G4
17544	адга	ᠠᠳᠬ᠎ᠠ	@10				@G1
2579	адгуу	ᠠᠳᠬᠠᠤ	@23				@G1
13074	адгуус	ᠠᠳᠤᠭᠤᠰᠤ	@20				@G1
13072	Аддан	MCH	@20	@OT	@PN	@FOR	@G1
13021	Аддар	MCH	@20	@OT	@PN	@FOR	@G1
13020	Адди	MCH	@20	@NT	@PN	@FOR	@G1
13018	Адиел	MCH	@20	@OT	@PN	@FOR	@G4
13083	адил	ᠠᠳᠠᠯᠢ	@20				@G1
17548	адилс	ᠠᠳᠠᠯᠢᠰ	@10				@G1
13011	адилтгал	ᠠᠳᠠᠯᠢᠳᠠᠬᠠᠯ	@20				@G1
17551	адилши	ᠠᠳᠠᠯᠢᠰᠢ	@10				@G1
13014	Адин	MCH	@20	@OT	@PN	@FOR	@G1
13024	Адина	MCH	@20	@OT	@PN	@FOR	@G1
13009	адис	ᠠᠳᠢᠰ	@20				@G1
13012	Адитаим	MCH	@20	@OT	@PN	@FOR	@G1
13016	Адлаи	MCH	@20	@OT	@PN	@FOR	@G1
13015	Адма	ᠠᠳᠮᠠ	@20	@OT	@PN	@FOR	@G1
13013	Адмата	MCH	@20	@OT	@PN	@FOR	@G1
13017	Админ	MCH	@20	@NT	@PN	@FOR	@G1
13010	адмирал	ᠠᠳᠮᠢᠷᠠᠯ	@20			@FOR	@G1
13022	Адна	MCH	@29	@OT	@PN	@FOR	@G1
13023	Адна	MCH	@20	@OT	@PN	@FOR	@G1
13084	Адони‑безек	ᠠᠳᠥᠨᠢ ᠪᠧᠽᠧᠻ	@20	@OT	@PN	@FOR	@G4
13026	Адони‑зедек	ᠠᠳᠥᠨᠢ ᠽᠧᠳᠧᠻ	@20	@OT	@PN	@FOR	@G4
6321	Адониа	MCH	@29	@OT	@PN	@FOR	@G1
13025	Адониа	MCH	@20	@OT	@PN	@FOR	@G1
6339	Адоникам	MCH	@20	@OT	@PN	@FOR	@G1
6340	Адораим	MCH	@20	@OT	@PN	@FOR	@G1
6329	Адраммелех	MCH	@20	@OT	@PN	@FOR	@G4
6327	Адрамут	MCH	@20	@NT	@PN	@FOR	@G1
6328	адрес	ᠠᠳᠷᠧᠰ	@20			@FOR	@G4
6325	Адриат	MCH	@20	@NT	@PN	@FOR	@G1
6326	Адриел	MCH	@20	@OT	@PN	@FOR	@G4
6323	Адуллам	MCH	@20	@OT	@PN	@FOR	@G1
13037	Адуллам	MCH	@29	@OT	@PN	@FOR	@G1
13035	Адуммим	MCH	@20	@OT	@PN	@FOR	@G1
13036	адуу	ᠠᠳᠤᠭᠤ	@20				@G1
13082	Адууны гулдан хаалга	MCH	@20	@OT	@PN	@FOR	@G1
13837	адьяа	ᠠᠳᠢᠶ᠎ᠠ	@20				@G1
13048	Аеннон	MCH	@20	@NT	@PN	@FOR	@G2
13050	аж	ᠠᠵᠤ	@20				@G1
18816	ажи	ᠠᠵᠢ	@10				@G1
13049	ажиг	ᠠᠵᠢᠭ	@20				@G1
13051	ажиглалт	ᠠᠵᠢᠭᠯᠠᠯᠲᠠ	@20				@G1
13030	ажил	ᠠᠵᠢᠯ	@20				@G1
